Reference1,Dataset1,Reference2,Dataset2,SampleNameSimilarity,LocationSimilarity,AuthorOverlap,Same
"WHITE,1978",41-1,"WHITE,1978",41-1,1.0,1,1,1
"WHITE,1978",41-1,"SCHILLING,1983",42-1,0.9473684210526316,1,1,1
"WHITE,1978",41-1,"SCHILLING,1983",42-2,0.9473684210526316,1,1,1
"WHITE,1978",41-1,"SCHILLING,1983",42-2,0.9473684210526316,1,1,1
"WHITE,1978",41-1,"WHITE,1977",54-1,1.0,1,1,1
"WHITE,1978",41-1,"WHITE,1977",54-1,1.0,1,1,1
"WHITE,1978",41-1,"WHITE,1977",54-1,1.0,1,1,1
"WHITE,1978",41-1,"SIGURDSSON,1981",115-2,0.8,1,0,1
"WHITE,1978",41-1,"SIGURDSSON,1981",115-2,0.8,1,0,1
"WHITE,1978",41-1,"YU,1997",119-1,0.9473684210526316,1,1,1
"WHITE,1978",41-1,"YU,1997",119-1,0.9473684210526316,1,1,1
"WHITE,1978",41-1,"KINGSLEY,1995",133-1,0.9,1,1,1
"WHITE,1978",41-1,"SCHILLING,1980",135-1,0.9473684210526316,1,1,1
"WHITE,1978",41-1,"SCHILLING,1980",135-1,0.9473684210526316,1,1,1
"WHITE,1978",41-1,"SCHILLING,1980",135-1,0.9473684210526316,1,1,1
"WHITE,1978",41-1,"SCHILLING,1980",135-1,0.9473684210526316,1,1,1
"WHITE,1978",41-1,"AGRANIER,2005",1303-1,0.9,1,0,1
"WHITE,1978",41-1,"KELLEY,2013",2129-SUPP 5,0.9,1,1,1
"WHITE,1978",41-1,"KELLEY,2013",2129-SUPP 5,0.9,1,1,1
"WHITE,1978",41-1,"KELLEY,2013",2129-SUPP 6,0.9,1,1,1
"WHITE,1978",41-1,"KELLEY,2013",2129-SUPP 8,0.9,1,1,1
"WHITE,1978",41-1,"SIGURDSSON,1981",115-6,0.8,1,0,1
"WHITE,1978",41-1,"SIGURDSSON,1981",115-6,0.8,1,0,1
"WHITE,1978",41-1,"SCHILLING,1983",42-1,0.9473684210526316,1,1,1
"WHITE,1978",41-1,"SCHILLING,1983",42-2,0.9473684210526316,1,1,1
"WHITE,1978",41-1,"SCHILLING,1983",42-2,0.9473684210526316,1,1,1
"WHITE,1978",41-1,"WHITE,1977",54-1,1.0,1,1,1
"WHITE,1978",41-1,"WHITE,1977",54-1,1.0,1,1,1
"WHITE,1978",41-1,"WHITE,1977",54-1,1.0,1,1,1
"WHITE,1978",41-1,"SIGURDSSON,1981",115-2,0.8,1,0,1
"WHITE,1978",41-1,"SIGURDSSON,1981",115-2,0.8,1,0,1
"WHITE,1978",41-1,"YU,1997",119-1,0.9473684210526316,1,1,1
"WHITE,1978",41-1,"YU,1997",119-1,0.9473684210526316,1,1,1
"WHITE,1978",41-1,"KINGSLEY,1995",133-1,0.9,1,1,1
"WHITE,1978",41-1,"SCHILLING,1980",135-1,0.9473684210526316,1,1,1
"WHITE,1978",41-1,"SCHILLING,1980",135-1,0.9473684210526316,1,1,1
"WHITE,1978",41-1,"SCHILLING,1980",135-1,0.9473684210526316,1,1,1
"WHITE,1978",41-1,"SCHILLING,1980",135-1,0.9473684210526316,1,1,1
"WHITE,1978",41-1,"AGRANIER,2005",1303-1,0.9,1,0,1
"WHITE,1978",41-1,"KELLEY,2013",2129-SUPP 5,0.9,1,1,1
"WHITE,1978",41-1,"KELLEY,2013",2129-SUPP 5,0.9,1,1,1
"WHITE,1978",41-1,"KELLEY,2013",2129-SUPP 6,0.9,1,1,1
"WHITE,1978",41-1,"KELLEY,2013",2129-SUPP 8,0.9,1,1,1
"WHITE,1978",41-1,"SIGURDSSON,1981",115-6,0.8,1,0,1
"WHITE,1978",41-1,"SIGURDSSON,1981",115-6,0.8,1,0,1
"SCHILLING,1983",42-1,"SCHILLING,1983",42-2,1.0,1,1,1
"SCHILLING,1983",42-1,"SCHILLING,1983",42-2,1.0,1,1,1
"SCHILLING,1983",42-1,"WHITE,1977",54-1,0.9473684210526316,1,1,1
"SCHILLING,1983",42-1,"WHITE,1977",54-1,0.9473684210526316,1,1,1
"SCHILLING,1983",42-1,"WHITE,1977",54-1,0.9473684210526316,1,1,1
"SCHILLING,1983",42-1,"SIGURDSSON,1981",115-2,0.8571428571428572,1,0,1
"SCHILLING,1983",42-1,"SIGURDSSON,1981",115-2,0.8571428571428572,1,0,1
"SCHILLING,1983",42-1,"YU,1997",119-1,1.0,1,1,1
"SCHILLING,1983",42-1,"YU,1997",119-1,1.0,1,1,1
"SCHILLING,1983",42-1,"KINGSLEY,1995",133-1,0.9523809523809523,1,1,1
"SCHILLING,1983",42-1,"SCHILLING,1980",135-1,1.0,1,1,1
"SCHILLING,1983",42-1,"SCHILLING,1980",135-1,1.0,1,1,1
"SCHILLING,1983",42-1,"SCHILLING,1980",135-1,1.0,1,1,1
"SCHILLING,1983",42-1,"SCHILLING,1980",135-1,1.0,1,1,1
"SCHILLING,1983",42-1,"AGRANIER,2005",1303-1,0.9523809523809523,1,0,1
"SCHILLING,1983",42-1,"KELLEY,2013",2129-SUPP 5,0.9523809523809523,1,1,1
"SCHILLING,1983",42-1,"KELLEY,2013",2129-SUPP 5,0.9523809523809523,1,1,1
"SCHILLING,1983",42-1,"KELLEY,2013",2129-SUPP 6,0.9523809523809523,1,1,1
"SCHILLING,1983",42-1,"KELLEY,2013",2129-SUPP 8,0.9523809523809523,1,1,1
"SCHILLING,1983",42-1,"SIGURDSSON,1981",115-6,0.8571428571428572,1,0,1
"SCHILLING,1983",42-1,"SIGURDSSON,1981",115-6,0.8571428571428572,1,0,1
"SCHILLING,1983",42-2,"SCHILLING,1983",42-2,1.0,1,1,1
"SCHILLING,1983",42-2,"WHITE,1977",54-1,0.9473684210526316,1,1,1
"SCHILLING,1983",42-2,"WHITE,1977",54-1,0.9473684210526316,1,1,1
"SCHILLING,1983",42-2,"WHITE,1977",54-1,0.9473684210526316,1,1,1
"SCHILLING,1983",42-2,"SIGURDSSON,1981",115-2,0.8571428571428572,1,0,1
"SCHILLING,1983",42-2,"SIGURDSSON,1981",115-2,0.8571428571428572,1,0,1
"SCHILLING,1983",42-2,"YU,1997",119-1,1.0,1,1,1
"SCHILLING,1983",42-2,"YU,1997",119-1,1.0,1,1,1
"SCHILLING,1983",42-2,"KINGSLEY,1995",133-1,0.9523809523809523,1,1,1
"SCHILLING,1983",42-2,"SCHILLING,1980",135-1,1.0,1,1,1
"SCHILLING,1983",42-2,"SCHILLING,1980",135-1,1.0,1,1,1
"SCHILLING,1983",42-2,"SCHILLING,1980",135-1,1.0,1,1,1
"SCHILLING,1983",42-2,"SCHILLING,1980",135-1,1.0,1,1,1
"SCHILLING,1983",42-2,"AGRANIER,2005",1303-1,0.9523809523809523,1,0,1
"SCHILLING,1983",42-2,"KELLEY,2013",2129-SUPP 5,0.9523809523809523,1,1,1
"SCHILLING,1983",42-2,"KELLEY,2013",2129-SUPP 5,0.9523809523809523,1,1,1
"SCHILLING,1983",42-2,"KELLEY,2013",2129-SUPP 6,0.9523809523809523,1,1,1
"SCHILLING,1983",42-2,"KELLEY,2013",2129-SUPP 8,0.9523809523809523,1,1,1
"SCHILLING,1983",42-2,"SIGURDSSON,1981",115-6,0.8571428571428572,1,0,1
"SCHILLING,1983",42-2,"SIGURDSSON,1981",115-6,0.8571428571428572,1,0,1
"SCHILLING,1983",42-2,"WHITE,1977",54-1,0.9473684210526316,1,1,1
"SCHILLING,1983",42-2,"WHITE,1977",54-1,0.9473684210526316,1,1,1
"SCHILLING,1983",42-2,"WHITE,1977",54-1,0.9473684210526316,1,1,1
"SCHILLING,1983",42-2,"SIGURDSSON,1981",115-2,0.8571428571428572,1,0,1
"SCHILLING,1983",42-2,"SIGURDSSON,1981",115-2,0.8571428571428572,1,0,1
"SCHILLING,1983",42-2,"YU,1997",119-1,1.0,1,1,1
"SCHILLING,1983",42-2,"YU,1997",119-1,1.0,1,1,1
"SCHILLING,1983",42-2,"KINGSLEY,1995",133-1,0.9523809523809523,1,1,1
"SCHILLING,1983",42-2,"SCHILLING,1980",135-1,1.0,1,1,1
"SCHILLING,1983",42-2,"SCHILLING,1980",135-1,1.0,1,1,1
"SCHILLING,1983",42-2,"SCHILLING,1980",135-1,1.0,1,1,1
"SCHILLING,1983",42-2,"SCHILLING,1980",135-1,1.0,1,1,1
"SCHILLING,1983",42-2,"AGRANIER,2005",1303-1,0.9523809523809523,1,0,1
"SCHILLING,1983",42-2,"KELLEY,2013",2129-SUPP 5,0.9523809523809523,1,1,1
"SCHILLING,1983",42-2,"KELLEY,2013",2129-SUPP 5,0.9523809523809523,1,1,1
"SCHILLING,1983",42-2,"KELLEY,2013",2129-SUPP 6,0.9523809523809523,1,1,1
"SCHILLING,1983",42-2,"KELLEY,2013",2129-SUPP 8,0.9523809523809523,1,1,1
"SCHILLING,1983",42-2,"SIGURDSSON,1981",115-6,0.8571428571428572,1,0,1
"SCHILLING,1983",42-2,"SIGURDSSON,1981",115-6,0.8571428571428572,1,0,1
"WHITE,1977",54-1,"WHITE,1977",54-1,1.0,1,1,1
"WHITE,1977",54-1,"WHITE,1977",54-1,1.0,1,1,1
"WHITE,1977",54-1,"SIGURDSSON,1981",115-2,0.8,1,0,1
"WHITE,1977",54-1,"SIGURDSSON,1981",115-2,0.8,1,0,1
"WHITE,1977",54-1,"YU,1997",119-1,0.9473684210526316,1,0,1
"WHITE,1977",54-1,"YU,1997",119-1,0.9473684210526316,1,0,1
"WHITE,1977",54-1,"KINGSLEY,1995",133-1,0.9,1,0,1
"WHITE,1977",54-1,"SCHILLING,1980",135-1,0.9473684210526316,1,0,1
"WHITE,1977",54-1,"SCHILLING,1980",135-1,0.9473684210526316,1,0,1
"WHITE,1977",54-1,"SCHILLING,1980",135-1,0.9473684210526316,1,0,1
"WHITE,1977",54-1,"SCHILLING,1980",135-1,0.9473684210526316,1,0,1
"WHITE,1977",54-1,"AGRANIER,2005",1303-1,0.9,1,0,1
"WHITE,1977",54-1,"KELLEY,2013",2129-SUPP 5,0.9,1,0,1
"WHITE,1977",54-1,"KELLEY,2013",2129-SUPP 5,0.9,1,0,1
"WHITE,1977",54-1,"KELLEY,2013",2129-SUPP 6,0.9,1,0,1
"WHITE,1977",54-1,"KELLEY,2013",2129-SUPP 8,0.9,1,0,1
"WHITE,1977",54-1,"SIGURDSSON,1981",115-6,0.8,1,0,1
"WHITE,1977",54-1,"SIGURDSSON,1981",115-6,0.8,1,0,1
"WHITE,1977",54-1,"WHITE,1977",54-1,1.0,1,1,1
"WHITE,1977",54-1,"SIGURDSSON,1981",115-2,0.8,1,0,1
"WHITE,1977",54-1,"SIGURDSSON,1981",115-2,0.8,1,0,1
"WHITE,1977",54-1,"YU,1997",119-1,0.9473684210526316,1,0,1
"WHITE,1977",54-1,"YU,1997",119-1,0.9473684210526316,1,0,1
"WHITE,1977",54-1,"KINGSLEY,1995",133-1,0.9,1,0,1
"WHITE,1977",54-1,"SCHILLING,1980",135-1,0.9473684210526316,1,0,1
"WHITE,1977",54-1,"SCHILLING,1980",135-1,0.9473684210526316,1,0,1
"WHITE,1977",54-1,"SCHILLING,1980",135-1,0.9473684210526316,1,0,1
"WHITE,1977",54-1,"SCHILLING,1980",135-1,0.9473684210526316,1,0,1
"WHITE,1977",54-1,"AGRANIER,2005",1303-1,0.9,1,0,1
"WHITE,1977",54-1,"KELLEY,2013",2129-SUPP 5,0.9,1,0,1
"WHITE,1977",54-1,"KELLEY,2013",2129-SUPP 5,0.9,1,0,1
"WHITE,1977",54-1,"KELLEY,2013",2129-SUPP 6,0.9,1,0,1
"WHITE,1977",54-1,"KELLEY,2013",2129-SUPP 8,0.9,1,0,1
"WHITE,1977",54-1,"SIGURDSSON,1981",115-6,0.8,1,0,1
"WHITE,1977",54-1,"SIGURDSSON,1981",115-6,0.8,1,0,1
"WHITE,1977",54-1,"SIGURDSSON,1981",115-2,0.8,1,0,1
"WHITE,1977",54-1,"SIGURDSSON,1981",115-2,0.8,1,0,1
"WHITE,1977",54-1,"YU,1997",119-1,0.9473684210526316,1,0,1
"WHITE,1977",54-1,"YU,1997",119-1,0.9473684210526316,1,0,1
"WHITE,1977",54-1,"KINGSLEY,1995",133-1,0.9,1,0,1
"WHITE,1977",54-1,"SCHILLING,1980",135-1,0.9473684210526316,1,0,1
"WHITE,1977",54-1,"SCHILLING,1980",135-1,0.9473684210526316,1,0,1
"WHITE,1977",54-1,"SCHILLING,1980",135-1,0.9473684210526316,1,0,1
"WHITE,1977",54-1,"SCHILLING,1980",135-1,0.9473684210526316,1,0,1
"WHITE,1977",54-1,"AGRANIER,2005",1303-1,0.9,1,0,1
"WHITE,1977",54-1,"KELLEY,2013",2129-SUPP 5,0.9,1,0,1
"WHITE,1977",54-1,"KELLEY,2013",2129-SUPP 5,0.9,1,0,1
"WHITE,1977",54-1,"KELLEY,2013",2129-SUPP 6,0.9,1,0,1
"WHITE,1977",54-1,"KELLEY,2013",2129-SUPP 8,0.9,1,0,1
"WHITE,1977",54-1,"SIGURDSSON,1981",115-6,0.8,1,0,1
"WHITE,1977",54-1,"SIGURDSSON,1981",115-6,0.8,1,0,1
"SIGURDSSON,1981",115-2,"SIGURDSSON,1981",115-2,1.0,1,1,1
"SIGURDSSON,1981",115-2,"YU,1997",119-1,0.8571428571428572,1,0,1
"SIGURDSSON,1981",115-2,"YU,1997",119-1,0.8571428571428572,1,0,1
"SIGURDSSON,1981",115-2,"KINGSLEY,1995",133-1,0.8181818181818181,1,0,1
"SIGURDSSON,1981",115-2,"SCHILLING,1980",135-1,0.8571428571428572,1,0,1
"SIGURDSSON,1981",115-2,"SCHILLING,1980",135-1,0.8571428571428572,1,0,1
"SIGURDSSON,1981",115-2,"SCHILLING,1980",135-1,0.8571428571428572,1,0,1
"SIGURDSSON,1981",115-2,"SCHILLING,1980",135-1,0.8571428571428572,1,0,1
"SIGURDSSON,1981",115-2,"AGRANIER,2005",1303-1,0.8181818181818181,1,0,1
"SIGURDSSON,1981",115-2,"KELLEY,2013",2129-SUPP 5,0.8181818181818181,1,0,1
"SIGURDSSON,1981",115-2,"KELLEY,2013",2129-SUPP 5,0.8181818181818181,1,0,1
"SIGURDSSON,1981",115-2,"KELLEY,2013",2129-SUPP 6,0.8181818181818181,1,0,1
"SIGURDSSON,1981",115-2,"KELLEY,2013",2129-SUPP 8,0.8181818181818181,1,0,1
"SIGURDSSON,1981",115-2,"SIGURDSSON,1981",115-6,1.0,1,1,1
"SIGURDSSON,1981",115-2,"SIGURDSSON,1981",115-6,1.0,1,1,1
"SIGURDSSON,1981",115-2,"YU,1997",119-1,0.8571428571428572,1,0,1
"SIGURDSSON,1981",115-2,"YU,1997",119-1,0.8571428571428572,1,0,1
"SIGURDSSON,1981",115-2,"KINGSLEY,1995",133-1,0.8181818181818181,1,0,1
"SIGURDSSON,1981",115-2,"SCHILLING,1980",135-1,0.8571428571428572,1,0,1
"SIGURDSSON,1981",115-2,"SCHILLING,1980",135-1,0.8571428571428572,1,0,1
"SIGURDSSON,1981",115-2,"SCHILLING,1980",135-1,0.8571428571428572,1,0,1
"SIGURDSSON,1981",115-2,"SCHILLING,1980",135-1,0.8571428571428572,1,0,1
"SIGURDSSON,1981",115-2,"AGRANIER,2005",1303-1,0.8181818181818181,1,0,1
"SIGURDSSON,1981",115-2,"KELLEY,2013",2129-SUPP 5,0.8181818181818181,1,0,1
"SIGURDSSON,1981",115-2,"KELLEY,2013",2129-SUPP 5,0.8181818181818181,1,0,1
"SIGURDSSON,1981",115-2,"KELLEY,2013",2129-SUPP 6,0.8181818181818181,1,0,1
"SIGURDSSON,1981",115-2,"KELLEY,2013",2129-SUPP 8,0.8181818181818181,1,0,1
"SIGURDSSON,1981",115-2,"SIGURDSSON,1981",115-6,1.0,1,1,1
"SIGURDSSON,1981",115-2,"SIGURDSSON,1981",115-6,1.0,1,1,1
"YU,1997",119-1,"YU,1997",119-1,1.0,1,1,1
"YU,1997",119-1,"KINGSLEY,1995",133-1,0.9523809523809523,1,1,1
"YU,1997",119-1,"SCHILLING,1980",135-1,1.0,1,1,1
"YU,1997",119-1,"SCHILLING,1980",135-1,1.0,1,1,1
"YU,1997",119-1,"SCHILLING,1980",135-1,1.0,1,1,1
"YU,1997",119-1,"SCHILLING,1980",135-1,1.0,1,1,1
"YU,1997",119-1,"AGRANIER,2005",1303-1,0.9523809523809523,1,0,1
"YU,1997",119-1,"KELLEY,2013",2129-SUPP 5,0.9523809523809523,1,1,1
"YU,1997",119-1,"KELLEY,2013",2129-SUPP 5,0.9523809523809523,1,1,1
"YU,1997",119-1,"KELLEY,2013",2129-SUPP 6,0.9523809523809523,1,1,1
"YU,1997",119-1,"KELLEY,2013",2129-SUPP 8,0.9523809523809523,1,1,1
"YU,1997",119-1,"SIGURDSSON,1981",115-6,0.8571428571428572,1,0,1
"YU,1997",119-1,"SIGURDSSON,1981",115-6,0.8571428571428572,1,0,1
"YU,1997",119-1,"KINGSLEY,1995",133-1,0.9523809523809523,1,1,1
"YU,1997",119-1,"SCHILLING,1980",135-1,1.0,1,1,1
"YU,1997",119-1,"SCHILLING,1980",135-1,1.0,1,1,1
"YU,1997",119-1,"SCHILLING,1980",135-1,1.0,1,1,1
"YU,1997",119-1,"SCHILLING,1980",135-1,1.0,1,1,1
"YU,1997",119-1,"AGRANIER,2005",1303-1,0.9523809523809523,1,0,1
"YU,1997",119-1,"KELLEY,2013",2129-SUPP 5,0.9523809523809523,1,1,1
"YU,1997",119-1,"KELLEY,2013",2129-SUPP 5,0.9523809523809523,1,1,1
"YU,1997",119-1,"KELLEY,2013",2129-SUPP 6,0.9523809523809523,1,1,1
"YU,1997",119-1,"KELLEY,2013",2129-SUPP 8,0.9523809523809523,1,1,1
"YU,1997",119-1,"SIGURDSSON,1981",115-6,0.8571428571428572,1,0,1
"YU,1997",119-1,"SIGURDSSON,1981",115-6,0.8571428571428572,1,0,1
"KINGSLEY,1995",133-1,"SCHILLING,1980",135-1,0.9523809523809523,1,1,1
"KINGSLEY,1995",133-1,"SCHILLING,1980",135-1,0.9523809523809523,1,1,1
"KINGSLEY,1995",133-1,"SCHILLING,1980",135-1,0.9523809523809523,1,1,1
"KINGSLEY,1995",133-1,"SCHILLING,1980",135-1,0.9523809523809523,1,1,1
"KINGSLEY,1995",133-1,"AGRANIER,2005",1303-1,0.9090909090909091,1,0,1
"KINGSLEY,1995",133-1,"KELLEY,2013",2129-SUPP 5,0.9090909090909091,1,1,1
"KINGSLEY,1995",133-1,"KELLEY,2013",2129-SUPP 5,0.9090909090909091,1,1,1
"KINGSLEY,1995",133-1,"KELLEY,2013",2129-SUPP 6,0.9090909090909091,1,1,1
"KINGSLEY,1995",133-1,"KELLEY,2013",2129-SUPP 8,0.9090909090909091,1,1,1
"KINGSLEY,1995",133-1,"SIGURDSSON,1981",115-6,0.8181818181818181,1,0,1
"KINGSLEY,1995",133-1,"SIGURDSSON,1981",115-6,0.8181818181818181,1,0,1
"SCHILLING,1980",135-1,"SCHILLING,1980",135-1,1.0,1,1,1
"SCHILLING,1980",135-1,"SCHILLING,1980",135-1,1.0,1,1,1
"SCHILLING,1980",135-1,"SCHILLING,1980",135-1,1.0,1,1,1
"SCHILLING,1980",135-1,"AGRANIER,2005",1303-1,0.9523809523809523,1,0,1
"SCHILLING,1980",135-1,"KELLEY,2013",2129-SUPP 5,0.9523809523809523,1,1,1
"SCHILLING,1980",135-1,"KELLEY,2013",2129-SUPP 5,0.9523809523809523,1,1,1
"SCHILLING,1980",135-1,"KELLEY,2013",2129-SUPP 6,0.9523809523809523,1,1,1
"SCHILLING,1980",135-1,"KELLEY,2013",2129-SUPP 8,0.9523809523809523,1,1,1
"SCHILLING,1980",135-1,"SIGURDSSON,1981",115-6,0.8571428571428572,1,0,1
"SCHILLING,1980",135-1,"SIGURDSSON,1981",115-6,0.8571428571428572,1,0,1
"SCHILLING,1980",135-1,"SCHILLING,1980",135-1,1.0,1,1,1
"SCHILLING,1980",135-1,"SCHILLING,1980",135-1,1.0,1,1,1
"SCHILLING,1980",135-1,"AGRANIER,2005",1303-1,0.9523809523809523,1,0,1
"SCHILLING,1980",135-1,"KELLEY,2013",2129-SUPP 5,0.9523809523809523,1,1,1
"SCHILLING,1980",135-1,"KELLEY,2013",2129-SUPP 5,0.9523809523809523,1,1,1
"SCHILLING,1980",135-1,"KELLEY,2013",2129-SUPP 6,0.9523809523809523,1,1,1
"SCHILLING,1980",135-1,"KELLEY,2013",2129-SUPP 8,0.9523809523809523,1,1,1
"SCHILLING,1980",135-1,"SIGURDSSON,1981",115-6,0.8571428571428572,1,0,1
"SCHILLING,1980",135-1,"SIGURDSSON,1981",115-6,0.8571428571428572,1,0,1
"SCHILLING,1980",135-1,"SCHILLING,1980",135-1,1.0,1,1,1
"SCHILLING,1980",135-1,"AGRANIER,2005",1303-1,0.9523809523809523,1,0,1
"SCHILLING,1980",135-1,"KELLEY,2013",2129-SUPP 5,0.9523809523809523,1,1,1
"SCHILLING,1980",135-1,"KELLEY,2013",2129-SUPP 5,0.9523809523809523,1,1,1
"SCHILLING,1980",135-1,"KELLEY,2013",2129-SUPP 6,0.9523809523809523,1,1,1
"SCHILLING,1980",135-1,"KELLEY,2013",2129-SUPP 8,0.9523809523809523,1,1,1
"SCHILLING,1980",135-1,"SIGURDSSON,1981",115-6,0.8571428571428572,1,0,1
"SCHILLING,1980",135-1,"SIGURDSSON,1981",115-6,0.8571428571428572,1,0,1
"SCHILLING,1980",135-1,"AGRANIER,2005",1303-1,0.9523809523809523,1,0,1
"SCHILLING,1980",135-1,"KELLEY,2013",2129-SUPP 5,0.9523809523809523,1,1,1
"SCHILLING,1980",135-1,"KELLEY,2013",2129-SUPP 5,0.9523809523809523,1,1,1
"SCHILLING,1980",135-1,"KELLEY,2013",2129-SUPP 6,0.9523809523809523,1,1,1
"SCHILLING,1980",135-1,"KELLEY,2013",2129-SUPP 8,0.9523809523809523,1,1,1
"SCHILLING,1980",135-1,"SIGURDSSON,1981",115-6,0.8571428571428572,1,0,1
"SCHILLING,1980",135-1,"SIGURDSSON,1981",115-6,0.8571428571428572,1,0,1
"AGRANIER,2005",1303-1,"KELLEY,2013",2129-SUPP 5,0.9090909090909091,1,0,1
"AGRANIER,2005",1303-1,"KELLEY,2013",2129-SUPP 5,0.9090909090909091,1,0,1
"AGRANIER,2005",1303-1,"KELLEY,2013",2129-SUPP 6,0.9090909090909091,1,0,1
"AGRANIER,2005",1303-1,"KELLEY,2013",2129-SUPP 8,0.9090909090909091,1,0,1
"AGRANIER,2005",1303-1,"SIGURDSSON,1981",115-6,0.8181818181818181,1,0,1
"AGRANIER,2005",1303-1,"SIGURDSSON,1981",115-6,0.8181818181818181,1,0,1
"KELLEY,2013",2129-SUPP 5,"KELLEY,2013",2129-SUPP 5,1.0,1,1,1
"KELLEY,2013",2129-SUPP 5,"KELLEY,2013",2129-SUPP 6,1.0,1,1,1
"KELLEY,2013",2129-SUPP 5,"KELLEY,2013",2129-SUPP 8,1.0,1,1,1
"KELLEY,2013",2129-SUPP 5,"SIGURDSSON,1981",115-6,0.8181818181818181,1,0,1
"KELLEY,2013",2129-SUPP 5,"SIGURDSSON,1981",115-6,0.8181818181818181,1,0,1
"KELLEY,2013",2129-SUPP 5,"KELLEY,2013",2129-SUPP 6,1.0,1,1,1
"KELLEY,2013",2129-SUPP 5,"KELLEY,2013",2129-SUPP 8,1.0,1,1,1
"KELLEY,2013",2129-SUPP 5,"SIGURDSSON,1981",115-6,0.8181818181818181,1,0,1
"KELLEY,2013",2129-SUPP 5,"SIGURDSSON,1981",115-6,0.8181818181818181,1,0,1
"KELLEY,2013",2129-SUPP 6,"KELLEY,2013",2129-SUPP 8,1.0,1,1,1
"KELLEY,2013",2129-SUPP 6,"SIGURDSSON,1981",115-6,0.8181818181818181,1,0,1
"KELLEY,2013",2129-SUPP 6,"SIGURDSSON,1981",115-6,0.8181818181818181,1,0,1
"KELLEY,2013",2129-SUPP 8,"SIGURDSSON,1981",115-6,0.8181818181818181,1,0,1
"KELLEY,2013",2129-SUPP 8,"SIGURDSSON,1981",115-6,0.8181818181818181,1,0,1
"SIGURDSSON,1981",115-6,"SIGURDSSON,1981",115-6,1.0,1,1,1
"WHITE,1978",41-1,"SMITH,1994",117-5,0.2666666666666667,0,0,0
"WHITE,1978",41-1,"LUPTON,1993",269-1,0.2222222222222222,0,0,0
"WHITE,1978",41-1,"SMITH,1994",117-5,0.2666666666666667,0,0,0
"WHITE,1978",41-1,"LUPTON,1993",269-1,0.2222222222222222,0,0,0
"WHITE,1978",41-1,"SMITH,1994",117-5,0.2666666666666667,0,0,0
"WHITE,1978",41-1,"LUPTON,1993",269-1,0.2222222222222222,0,0,0
"SCHILLING,1983",42-1,"SMITH,1994",117-5,0.25,0,0,0
"SCHILLING,1983",42-1,"LUPTON,1993",269-1,0.21052631578947367,0,0,0
"SCHILLING,1983",42-2,"SMITH,1994",117-5,0.25,0,0,0
"SCHILLING,1983",42-2,"LUPTON,1993",269-1,0.21052631578947367,0,0,0
"SCHILLING,1983",42-2,"SMITH,1994",117-5,0.25,0,0,0
"SCHILLING,1983",42-2,"LUPTON,1993",269-1,0.21052631578947367,0,0,0
"WHITE,1977",54-1,"SMITH,1994",117-5,0.2666666666666667,0,0,0
"WHITE,1977",54-1,"LUPTON,1993",269-1,0.2222222222222222,0,0,0
"WHITE,1977",54-1,"SMITH,1994",117-5,0.2666666666666667,0,0,0
"WHITE,1977",54-1,"LUPTON,1993",269-1,0.2222222222222222,0,0,0
"WHITE,1977",54-1,"SMITH,1994",117-5,0.2666666666666667,0,0,0
"WHITE,1977",54-1,"LUPTON,1993",269-1,0.2222222222222222,0,0,0
"SIGURDSSON,1981",115-2,"SMITH,1994",117-5,0.3529411764705882,0,0,0
"SIGURDSSON,1981",115-2,"LUPTON,1993",269-1,0.30000000000000004,0,0,0
"SIGURDSSON,1981",115-2,"SMITH,1994",117-5,0.3529411764705882,0,0,0
"SIGURDSSON,1981",115-2,"LUPTON,1993",269-1,0.30000000000000004,0,0,0
"YU,1997",119-1,"SMITH,1994",117-5,0.25,0,0,0
"YU,1997",119-1,"LUPTON,1993",269-1,0.21052631578947367,0,0,0
"YU,1997",119-1,"SMITH,1994",117-5,0.25,0,0,0
"YU,1997",119-1,"LUPTON,1993",269-1,0.21052631578947367,0,0,0
"KINGSLEY,1995",133-1,"SMITH,1994",117-5,0.23529411764705888,0,0,0
"KINGSLEY,1995",133-1,"LUPTON,1993",269-1,0.19999999999999996,0,0,0
"SCHILLING,1980",135-1,"SMITH,1994",117-5,0.25,0,0,0
"SCHILLING,1980",135-1,"LUPTON,1993",269-1,0.21052631578947367,0,0,0
"SCHILLING,1980",135-1,"SMITH,1994",117-5,0.25,0,0,0
"SCHILLING,1980",135-1,"LUPTON,1993",269-1,0.21052631578947367,0,0,0
"SCHILLING,1980",135-1,"SMITH,1994",117-5,0.25,0,0,0
"SCHILLING,1980",135-1,"LUPTON,1993",269-1,0.21052631578947367,0,0,0
"SCHILLING,1980",135-1,"SMITH,1994",117-5,0.25,0,0,0
"SCHILLING,1980",135-1,"LUPTON,1993",269-1,0.21052631578947367,0,0,0
"AGRANIER,2005",1303-1,"SMITH,1994",117-5,0.23529411764705888,0,0,0
"AGRANIER,2005",1303-1,"LUPTON,1993",269-1,0.19999999999999996,0,1,0
"KELLEY,2013",2129-SUPP 5,"SMITH,1994",117-5,0.3529411764705882,0,0,0
"KELLEY,2013",2129-SUPP 5,"LUPTON,1993",269-1,0.30000000000000004,0,0,0
"KELLEY,2013",2129-SUPP 5,"SMITH,1994",117-5,0.3529411764705882,0,0,0
"KELLEY,2013",2129-SUPP 5,"LUPTON,1993",269-1,0.30000000000000004,0,0,0
